data,hora_chegada,qtd_pacientes,tempo_medio_espera,data_hora,dia_semana,mes,qtd_prevista
2024-01-15,8,1,79.0,2024-01-15 08:00:00,0,1,4.4693203463203455
2024-01-15,9,3,73.0,2024-01-15 09:00:00,0,1,5.299207792207793
2024-01-15,10,11,69.54545454545455,2024-01-15 10:00:00,0,1,7.234810966810968
2024-01-15,11,8,43.25,2024-01-15 11:00:00,0,1,6.542242868242869
2024-01-15,12,3,21.33333333333333,2024-01-15 12:00:00,0,1,5.598389249639249
2024-01-15,13,12,35.25,2024-01-15 13:00:00,0,1,6.7220358946608965
2024-01-15,14,7,48.57142857142857,2024-01-15 14:00:00,0,1,6.820750610500608
2024-01-15,15,6,57.66666666666666,2024-01-15 15:00:00,0,1,5.59698611111111
2024-01-15,16,7,64.85714285714286,2024-01-15 16:00:00,0,1,8.214860264735265
2024-01-15,17,6,42.333333333333336,2024-01-15 17:00:00,0,1,6.157148504273502
2024-01-15,18,15,59.46666666666667,2024-01-15 18:00:00,0,1,11.642156746031747
2024-01-15,19,12,56.25,2024-01-15 19:00:00,0,1,10.829458333333331
2024-01-15,20,5,31.0,2024-01-15 20:00:00,0,1,5.059345238095238
2024-01-15,21,9,49.888888888888886,2024-01-15 21:00:00,0,1,12.47001190476191
2024-01-15,22,7,80.28571428571429,2024-01-15 22:00:00,0,1,7.72610101010101
2024-01-15,23,1,28.0,2024-01-15 23:00:00,0,1,2.3498780663780674
2024-01-16,0,6,42.833333333333336,2024-01-16 00:00:00,1,1,5.648535714285713
2024-01-16,1,7,58.42857142857143,2024-01-16 01:00:00,1,1,4.701170634920633
2024-01-16,2,3,26.0,2024-01-16 02:00:00,1,1,2.514256854256855
2024-01-16,3,2,81.5,2024-01-16 03:00:00,1,1,3.226825396825397
2024-01-16,4,3,45.66666666666666,2024-01-16 04:00:00,1,1,2.778257936507937
2024-01-16,5,4,29.75,2024-01-16 05:00:00,1,1,2.888060966810967
2024-01-16,6,12,50.16666666666666,2024-01-16 06:00:00,1,1,8.224047619047619
2024-01-16,7,6,53.16666666666666,2024-01-16 07:00:00,1,1,5.7018388000888
2024-01-16,8,4,75.0,2024-01-16 08:00:00,1,1,6.584785714285712
2024-01-16,9,8,82.0,2024-01-16 09:00:00,1,1,5.990543650793652
2024-01-16,10,7,44.142857142857146,2024-01-16 10:00:00,1,1,6.486861111111113
2024-01-16,11,2,70.0,2024-01-16 11:00:00,1,1,6.2992516233766205
2024-01-16,12,5,55.2,2024-01-16 12:00:00,1,1,7.070128968253969
2024-01-16,13,7,41.57142857142857,2024-01-16 13:00:00,1,1,6.233940836940839
2024-01-16,14,8,64.625,2024-01-16 14:00:00,1,1,6.534787878787877
2024-01-16,15,5,28.0,2024-01-16 15:00:00,1,1,4.583727272727272
2024-01-16,16,4,71.0,2024-01-16 16:00:00,1,1,5.765414682539683
2024-01-16,17,7,40.142857142857146,2024-01-16 17:00:00,1,1,3.807190476190475
2024-01-16,18,8,56.25,2024-01-16 18:00:00,1,1,9.085690476190477
2024-01-16,19,11,60.81818181818182,2024-01-16 19:00:00,1,1,10.070023809523812
2024-01-16,20,14,54.0,2024-01-16 20:00:00,1,1,11.952891233766236
2024-01-16,21,9,63.0,2024-01-16 21:00:00,1,1,9.205816017316018
2024-01-16,22,8,90.75,2024-01-16 22:00:00,1,1,9.894390873015876
2024-01-16,23,3,9.666666666666666,2024-01-16 23:00:00,1,1,6.53493981018981
2024-01-17,0,2,104.0,2024-01-17 00:00:00,2,1,5.092547619047621
2024-01-17,1,5,59.0,2024-01-17 01:00:00,2,1,4.04925
2024-01-17,2,4,31.5,2024-01-17 02:00:00,2,1,3.7880138888888895
2024-01-17,3,1,70.0,2024-01-17 03:00:00,2,1,1.0288333333333335
2024-01-17,4,1,27.0,2024-01-17 04:00:00,2,1,2.1115230880230884
2024-01-17,5,3,64.0,2024-01-17 05:00:00,2,1,2.242397186147186
2024-01-17,6,7,54.42857142857143,2024-01-17 06:00:00,2,1,5.671309523809522
2024-01-17,7,5,61.4,2024-01-17 07:00:00,2,1,6.168472582972586
2024-01-17,8,4,54.25,2024-01-17 08:00:00,2,1,6.5461904761904774
2024-01-17,9,4,56.0,2024-01-17 09:00:00,2,1,4.42011904761905
2024-01-17,10,8,73.375,2024-01-17 10:00:00,2,1,6.19192261904762
2024-01-17,11,5,36.2,2024-01-17 11:00:00,2,1,7.82640873015873
2024-01-17,12,7,41.285714285714285,2024-01-17 12:00:00,2,1,7.465107142857148
2024-01-17,13,1,76.0,2024-01-17 13:00:00,2,1,5.006928044178043
2024-01-17,14,7,38.71428571428572,2024-01-17 14:00:00,2,1,6.046224567099569
2024-01-17,15,6,61.0,2024-01-17 15:00:00,2,1,6.632960317460316
2024-01-17,16,6,53.16666666666666,2024-01-17 16:00:00,2,1,6.198325785325786
2024-01-17,17,10,62.5,2024-01-17 17:00:00,2,1,7.008869047619046
2024-01-17,18,1,0.0,2024-01-17 18:00:00,2,1,7.342083333333332
2024-01-17,19,13,56.38461538461539,2024-01-17 19:00:00,2,1,11.065255952380951
2024-01-17,20,7,65.57142857142857,2024-01-17 20:00:00,2,1,9.424125000000004
2024-01-17,21,10,43.8,2024-01-17 21:00:00,2,1,9.07258928571429
2024-01-17,22,14,60.92857142857143,2024-01-17 22:00:00,2,1,10.933700396825394
2024-01-17,23,6,34.166666666666664,2024-01-17 23:00:00,2,1,4.457119047619048
2024-01-18,0,6,59.66666666666666,2024-01-18 00:00:00,3,1,6.058077561327565
2024-01-18,1,3,60.333333333333336,2024-01-18 01:00:00,3,1,3.3823809523809536
2024-01-18,2,3,59.0,2024-01-18 02:00:00,3,1,2.5436637806637803
2024-01-18,3,4,20.5,2024-01-18 03:00:00,3,1,2.9989623015873033
2024-01-18,4,3,87.66666666666667,2024-01-18 04:00:00,3,1,2.5326190476190478
2024-01-18,6,3,67.0,2024-01-18 06:00:00,3,1,4.666738095238095
2024-01-18,7,6,45.16666666666666,2024-01-18 07:00:00,3,1,6.939214285714285
2024-01-18,8,6,56.16666666666666,2024-01-18 08:00:00,3,1,7.371101190476191
2024-01-18,9,8,43.25,2024-01-18 09:00:00,3,1,6.221975233100234
2024-01-18,10,9,40.333333333333336,2024-01-18 10:00:00,3,1,8.013849206349207
2024-01-18,11,8,57.75,2024-01-18 11:00:00,3,1,8.148482142857143
2024-01-18,12,5,60.6,2024-01-18 12:00:00,3,1,4.855428571428571
2024-01-18,13,7,47.42857142857143,2024-01-18 13:00:00,3,1,6.71957142857143
2024-01-18,14,10,59.5,2024-01-18 14:00:00,3,1,5.2695833333333315
2024-01-18,15,5,60.8,2024-01-18 15:00:00,3,1,6.7434778138528175
2024-01-18,16,10,40.3,2024-01-18 16:00:00,3,1,7.899260822510818
2024-01-18,17,7,52.42857142857143,2024-01-18 17:00:00,3,1,6.360583333333331
2024-01-18,18,9,60.888888888888886,2024-01-18 18:00:00,3,1,10.520113095238095
2024-01-18,19,14,58.92857142857143,2024-01-18 19:00:00,3,1,11.048472222222218
2024-01-18,20,7,80.85714285714286,2024-01-18 20:00:00,3,1,7.552789682539683
2024-01-18,21,19,77.15789473684211,2024-01-18 21:00:00,3,1,9.577380952380953
2024-01-18,22,17,46.11764705882353,2024-01-18 22:00:00,3,1,12.04862932900433
2024-01-18,23,6,53.333333333333336,2024-01-18 23:00:00,3,1,5.029976190476191
2024-01-19,0,5,67.6,2024-01-19 00:00:00,4,1,5.551432539682541
2024-01-19,1,5,34.8,2024-01-19 01:00:00,4,1,4.670887445887444
2024-01-19,2,2,62.5,2024-01-19 02:00:00,4,1,2.8789603174603178
2024-01-19,3,1,40.0,2024-01-19 03:00:00,4,1,2.3917003968253963
2024-01-19,4,1,60.0,2024-01-19 04:00:00,4,1,2.065845238095238
2024-01-19,5,5,42.2,2024-01-19 05:00:00,4,1,3.711916666666667
2024-01-19,6,4,36.75,2024-01-19 06:00:00,4,1,4.980380952380952
2024-01-19,7,5,64.4,2024-01-19 07:00:00,4,1,4.007773809523809
2024-01-19,8,5,37.2,2024-01-19 08:00:00,4,1,4.348611111111113
2024-01-19,9,5,54.4,2024-01-19 09:00:00,4,1,7.426220238095235
2024-01-19,10,6,39.333333333333336,2024-01-19 10:00:00,4,1,6.179347222222223
2024-01-19,11,3,30.666666666666668,2024-01-19 11:00:00,4,1,5.266667027417028
2024-01-19,12,6,31.33333333333333,2024-01-19 12:00:00,4,1,6.543281746031749
2024-01-19,13,5,77.0,2024-01-19 13:00:00,4,1,6.604214285714289
2024-01-19,14,8,38.75,2024-01-19 14:00:00,4,1,6.9264623015873035
2024-01-19,15,7,61.142857142857146,2024-01-19 15:00:00,4,1,7.287422619047619
2024-01-19,16,6,73.33333333333333,2024-01-19 16:00:00,4,1,7.011523809523811
2024-01-19,17,6,52.0,2024-01-19 17:00:00,4,1,7.088934523809524
2024-01-19,18,10,41.7,2024-01-19 18:00:00,4,1,10.147416666666665
2024-01-19,19,11,70.27272727272727,2024-01-19 19:00:00,4,1,11.495932178932184
2024-01-19,20,9,52.0,2024-01-19 20:00:00,4,1,10.104001984126983
2024-01-19,21,8,49.75,2024-01-19 21:00:00,4,1,7.977138888888889
2024-01-19,22,12,59.25,2024-01-19 22:00:00,4,1,9.81772023809524
2024-01-19,23,5,42.4,2024-01-19 23:00:00,4,1,5.712694444444445
2024-01-20,0,4,35.25,2024-01-20 00:00:00,5,1,5.866918109668109
2024-01-20,1,8,34.25,2024-01-20 01:00:00,5,1,3.6739356060606063
2024-01-20,3,2,57.0,2024-01-20 03:00:00,5,1,1.6033750000000004
2024-01-20,4,2,39.5,2024-01-20 04:00:00,5,1,2.0436428571428573
2024-01-20,5,2,11.5,2024-01-20 05:00:00,5,1,2.3724166666666666
2024-01-20,6,4,81.75,2024-01-20 06:00:00,5,1,7.04492658730159
2024-01-20,7,6,62.5,2024-01-20 07:00:00,5,1,6.270392857142857
2024-01-20,8,6,35.5,2024-01-20 08:00:00,5,1,4.167000000000001
2024-01-20,9,4,71.0,2024-01-20 09:00:00,5,1,4.3683154761904746
2024-01-20,10,2,44.0,2024-01-20 10:00:00,5,1,4.780123015873014
2024-01-20,11,1,26.0,2024-01-20 11:00:00,5,1,7.67924963924964
2024-01-20,12,7,42.285714285714285,2024-01-20 12:00:00,5,1,6.139416666666667
2024-01-20,13,6,41.333333333333336,2024-01-20 13:00:00,5,1,6.866833333333336
2024-01-20,14,8,115.75,2024-01-20 14:00:00,5,1,4.764700396825393
2024-01-20,15,5,39.4,2024-01-20 15:00:00,5,1,7.570904761904762
2024-01-20,16,2,61.5,2024-01-20 16:00:00,5,1,3.3522976190476204
2024-01-20,17,2,81.0,2024-01-20 17:00:00,5,1,4.259573412698412
2024-01-20,18,7,42.0,2024-01-20 18:00:00,5,1,8.01952380952381
2024-01-20,19,11,37.27272727272727,2024-01-20 19:00:00,5,1,9.965416666666664
2024-01-20,20,17,52.0,2024-01-20 20:00:00,5,1,12.160416666666665
2024-01-20,21,8,69.625,2024-01-20 21:00:00,5,1,10.875779761904761
2024-01-20,22,10,44.6,2024-01-20 22:00:00,5,1,8.613337301587297
2024-01-20,23,2,39.5,2024-01-20 23:00:00,5,1,4.307126984126985
2024-01-21,0,6,64.33333333333333,2024-01-21 00:00:00,6,1,6.441138888888888
2024-01-21,1,4,36.5,2024-01-21 01:00:00,6,1,7.043773809523811
2024-01-21,2,3,53.333333333333336,2024-01-21 02:00:00,6,1,3.154296626984127
2024-01-21,3,2,59.0,2024-01-21 03:00:00,6,1,2.238142857142856
2024-01-21,4,4,81.5,2024-01-21 04:00:00,6,1,2.422113095238095
2024-01-21,5,1,54.0,2024-01-21 05:00:00,6,1,1.691428571428572
2024-01-21,6,1,14.0,2024-01-21 06:00:00,6,1,4.183283730158731
2024-01-21,7,4,71.25,2024-01-21 07:00:00,6,1,4.0961011904761895
2024-01-21,8,9,61.0,2024-01-21 08:00:00,6,1,7.126011904761904
2024-01-21,9,9,46.44444444444444,2024-01-21 09:00:00,6,1,8.51658333333333
2024-01-21,10,3,29.0,2024-01-21 10:00:00,6,1,6.30727886002886
2024-01-21,11,5,60.2,2024-01-21 11:00:00,6,1,5.639452380952382
2024-01-21,12,7,83.71428571428571,2024-01-21 12:00:00,6,1,5.83012103174603
2024-01-21,13,10,68.2,2024-01-21 13:00:00,6,1,6.302214285714283
2024-01-21,14,8,62.125,2024-01-21 14:00:00,6,1,6.165315476190477
2024-01-21,15,9,33.333333333333336,2024-01-21 15:00:00,6,1,5.682698412698412
2024-01-21,16,5,51.2,2024-01-21 16:00:00,6,1,6.236345238095238
2024-01-21,17,6,60.5,2024-01-21 17:00:00,6,1,4.311319444444445
2024-01-21,18,10,34.2,2024-01-21 18:00:00,6,1,6.148916666666666
2024-01-21,19,9,73.77777777777777,2024-01-21 19:00:00,6,1,9.569476190476193
2024-01-21,20,14,38.85714285714285,2024-01-21 20:00:00,6,1,10.637970238095233
2024-01-21,21,17,71.3529411764706,2024-01-21 21:00:00,6,1,14.113680555555554
2024-01-21,22,9,72.44444444444444,2024-01-21 22:00:00,6,1,11.782980158730155
2024-01-21,23,7,40.57142857142857,2024-01-21 23:00:00,6,1,7.3537916666666705
2024-01-22,0,6,51.5,2024-01-22 00:00:00,0,1,5.970008477633479
2024-01-22,1,8,43.0,2024-01-22 01:00:00,0,1,6.067954365079364
2024-01-22,2,2,22.5,2024-01-22 02:00:00,0,1,2.514930194805196
2024-01-22,3,3,41.0,2024-01-22 03:00:00,0,1,2.4133283938283925
2024-01-22,4,1,36.0,2024-01-22 04:00:00,0,1,2.500893578643579
2024-01-22,5,1,41.0,2024-01-22 05:00:00,0,1,2.475647727272726
2024-01-22,6,5,38.8,2024-01-22 06:00:00,0,1,4.964654942279944
2024-01-22,7,3,28.33333333333333,2024-01-22 07:00:00,0,1,4.086624819624821
2024-01-22,8,6,39.5,2024-01-22 08:00:00,0,1,4.4693203463203455
2024-01-22,10,8,77.25,2024-01-22 10:00:00,0,1,7.234810966810968
2024-01-22,11,8,47.125,2024-01-22 11:00:00,0,1,6.542242868242869
2024-01-22,12,8,84.125,2024-01-22 12:00:00,0,1,5.598389249639249
2024-01-22,13,2,38.0,2024-01-22 13:00:00,0,1,6.7220358946608965
2024-01-22,14,7,29.285714285714285,2024-01-22 14:00:00,0,1,6.820750610500608
2024-01-22,15,5,58.8,2024-01-22 15:00:00,0,1,5.59698611111111
2024-01-22,16,8,98.625,2024-01-22 16:00:00,0,1,8.214860264735265
2024-01-22,17,6,31.166666666666668,2024-01-22 17:00:00,0,1,6.157148504273502
2024-01-22,18,12,52.66666666666666,2024-01-22 18:00:00,0,1,11.642156746031747
2024-01-22,19,10,49.3,2024-01-22 19:00:00,0,1,10.829458333333331
2024-01-22,20,3,41.0,2024-01-22 20:00:00,0,1,5.059345238095238
2024-01-22,21,20,67.4,2024-01-22 21:00:00,0,1,12.47001190476191
2024-01-22,22,4,36.0,2024-01-22 22:00:00,0,1,7.72610101010101
2024-01-22,23,4,52.75,2024-01-22 23:00:00,0,1,2.3498780663780674
2024-01-23,0,5,56.4,2024-01-23 00:00:00,1,1,5.648535714285713
2024-01-23,1,6,45.833333333333336,2024-01-23 01:00:00,1,1,4.701170634920633
2024-01-23,2,3,42.66666666666666,2024-01-23 02:00:00,1,1,2.514256854256855
2024-01-23,3,3,36.333333333333336,2024-01-23 03:00:00,1,1,3.226825396825397
2024-01-23,4,2,60.0,2024-01-23 04:00:00,1,1,2.778257936507937
2024-01-23,6,9,47.333333333333336,2024-01-23 06:00:00,1,1,8.224047619047619
2024-01-23,7,2,65.5,2024-01-23 07:00:00,1,1,5.7018388000888
2024-01-23,8,11,54.18181818181818,2024-01-23 08:00:00,1,1,6.584785714285712
2024-01-23,9,6,46.833333333333336,2024-01-23 09:00:00,1,1,5.990543650793652
2024-01-23,10,4,53.0,2024-01-23 10:00:00,1,1,6.486861111111113
2024-01-23,11,5,30.0,2024-01-23 11:00:00,1,1,6.2992516233766205
2024-01-23,12,6,46.0,2024-01-23 12:00:00,1,1,7.070128968253969
2024-01-23,13,10,67.1,2024-01-23 13:00:00,1,1,6.233940836940839
2024-01-23,14,5,63.4,2024-01-23 14:00:00,1,1,6.534787878787877
2024-01-23,15,5,38.4,2024-01-23 15:00:00,1,1,4.583727272727272
2024-01-23,16,6,28.0,2024-01-23 16:00:00,1,1,5.765414682539683
2024-01-23,17,4,58.0,2024-01-23 17:00:00,1,1,3.807190476190475
2024-01-23,18,8,43.25,2024-01-23 18:00:00,1,1,9.085690476190477
2024-01-23,19,6,47.333333333333336,2024-01-23 19:00:00,1,1,10.070023809523812
2024-01-23,20,10,63.1,2024-01-23 20:00:00,1,1,11.952891233766236
2024-01-23,21,11,38.63636363636363,2024-01-23 21:00:00,1,1,9.205816017316018
2024-01-23,22,15,74.73333333333333,2024-01-23 22:00:00,1,1,9.894390873015876
2024-01-23,23,7,56.142857142857146,2024-01-23 23:00:00,1,1,6.53493981018981
2024-01-24,0,5,35.6,2024-01-24 00:00:00,2,1,5.092547619047621
2024-01-24,1,4,48.0,2024-01-24 01:00:00,2,1,4.04925
2024-01-24,2,3,27.0,2024-01-24 02:00:00,2,1,3.7880138888888895
2024-01-24,3,1,88.0,2024-01-24 03:00:00,2,1,1.0288333333333335
2024-01-24,4,4,36.5,2024-01-24 04:00:00,2,1,2.1115230880230884
2024-01-24,6,5,46.4,2024-01-24 06:00:00,2,1,5.671309523809522
2024-01-24,7,7,67.85714285714286,2024-01-24 07:00:00,2,1,6.168472582972586
2024-01-24,8,7,29.285714285714285,2024-01-24 08:00:00,2,1,6.5461904761904774
2024-01-24,9,3,58.0,2024-01-24 09:00:00,2,1,4.42011904761905
2024-01-24,10,5,55.4,2024-01-24 10:00:00,2,1,6.19192261904762
2024-01-24,11,8,41.625,2024-01-24 11:00:00,2,1,7.82640873015873
2024-01-24,12,7,46.0,2024-01-24 12:00:00,2,1,7.465107142857148
2024-01-24,13,9,54.55555555555556,2024-01-24 13:00:00,2,1,5.006928044178043
2024-01-24,14,6,57.16666666666666,2024-01-24 14:00:00,2,1,6.046224567099569
2024-01-24,15,5,35.8,2024-01-24 15:00:00,2,1,6.632960317460316
2024-01-24,16,8,89.25,2024-01-24 16:00:00,2,1,6.198325785325786
2024-01-24,17,12,60.66666666666666,2024-01-24 17:00:00,2,1,7.008869047619046
2024-01-24,18,8,45.5,2024-01-24 18:00:00,2,1,7.342083333333332
2024-01-24,19,10,64.3,2024-01-24 19:00:00,2,1,11.065255952380951
2024-01-24,20,15,62.66666666666666,2024-01-24 20:00:00,2,1,9.424125000000004
2024-01-24,21,5,28.2,2024-01-24 21:00:00,2,1,9.07258928571429
2024-01-24,22,13,51.76923076923077,2024-01-24 22:00:00,2,1,10.933700396825394
2024-01-24,23,3,36.0,2024-01-24 23:00:00,2,1,4.457119047619048
2024-01-25,0,5,46.2,2024-01-25 00:00:00,3,1,6.058077561327565
2024-01-25,1,7,46.57142857142857,2024-01-25 01:00:00,3,1,3.3823809523809536
2024-01-25,2,3,47.0,2024-01-25 02:00:00,3,1,2.5436637806637803
2024-01-25,3,2,49.0,2024-01-25 03:00:00,3,1,2.9989623015873033
2024-01-25,4,3,40.0,2024-01-25 04:00:00,3,1,2.5326190476190478
2024-01-25,6,6,60.66666666666666,2024-01-25 06:00:00,3,1,4.666738095238095
2024-01-25,7,7,50.85714285714285,2024-01-25 07:00:00,3,1,6.939214285714285
2024-01-25,8,6,59.333333333333336,2024-01-25 08:00:00,3,1,7.371101190476191
2024-01-25,9,5,44.0,2024-01-25 09:00:00,3,1,6.221975233100234
2024-01-25,10,7,73.71428571428571,2024-01-25 10:00:00,3,1,8.013849206349207
2024-01-25,11,6,42.833333333333336,2024-01-25 11:00:00,3,1,8.148482142857143
2024-01-25,12,6,68.66666666666667,2024-01-25 12:00:00,3,1,4.855428571428571
2024-01-25,13,9,41.0,2024-01-25 13:00:00,3,1,6.71957142857143
2024-01-25,14,2,50.0,2024-01-25 14:00:00,3,1,5.2695833333333315
2024-01-25,15,5,53.8,2024-01-25 15:00:00,3,1,6.7434778138528175
2024-01-25,16,10,32.5,2024-01-25 16:00:00,3,1,7.899260822510818
2024-01-25,17,8,78.25,2024-01-25 17:00:00,3,1,6.360583333333331
2024-01-25,18,13,55.84615384615385,2024-01-25 18:00:00,3,1,10.520113095238095
2024-01-25,19,8,56.25,2024-01-25 19:00:00,3,1,11.048472222222218
2024-01-25,20,8,47.0,2024-01-25 20:00:00,3,1,7.552789682539683
2024-01-25,21,7,47.0,2024-01-25 21:00:00,3,1,9.577380952380953
2024-01-25,22,10,43.5,2024-01-25 22:00:00,3,1,12.04862932900433
2024-01-25,23,5,53.8,2024-01-25 23:00:00,3,1,5.029976190476191
2024-01-26,0,6,50.5,2024-01-26 00:00:00,4,1,5.551432539682541
2024-01-26,1,6,66.66666666666667,2024-01-26 01:00:00,4,1,4.670887445887444
2024-01-26,2,1,108.0,2024-01-26 02:00:00,4,1,2.8789603174603178
2024-01-26,4,3,60.0,2024-01-26 04:00:00,4,1,2.065845238095238
2024-01-26,5,3,49.66666666666666,2024-01-26 05:00:00,4,1,3.711916666666667
2024-01-26,6,9,64.88888888888889,2024-01-26 06:00:00,4,1,4.980380952380952
2024-01-26,7,4,94.5,2024-01-26 07:00:00,4,1,4.007773809523809
2024-01-26,8,5,29.2,2024-01-26 08:00:00,4,1,4.348611111111113
2024-01-26,9,9,52.44444444444444,2024-01-26 09:00:00,4,1,7.426220238095235
2024-01-26,10,6,55.333333333333336,2024-01-26 10:00:00,4,1,6.179347222222223
2024-01-26,11,7,62.85714285714285,2024-01-26 11:00:00,4,1,5.266667027417028
2024-01-26,12,11,64.9090909090909,2024-01-26 12:00:00,4,1,6.543281746031749
2024-01-26,13,5,51.0,2024-01-26 13:00:00,4,1,6.604214285714289
2024-01-26,14,6,40.0,2024-01-26 14:00:00,4,1,6.9264623015873035
2024-01-26,15,8,65.375,2024-01-26 15:00:00,4,1,7.287422619047619
2024-01-26,16,8,47.875,2024-01-26 16:00:00,4,1,7.011523809523811
2024-01-26,17,6,43.0,2024-01-26 17:00:00,4,1,7.088934523809524
2024-01-26,18,9,75.11111111111111,2024-01-26 18:00:00,4,1,10.147416666666665
2024-01-26,19,10,56.4,2024-01-26 19:00:00,4,1,11.495932178932184
2024-01-26,20,8,54.875,2024-01-26 20:00:00,4,1,10.104001984126983
2024-01-26,21,6,46.333333333333336,2024-01-26 21:00:00,4,1,7.977138888888889
2024-01-26,22,7,37.285714285714285,2024-01-26 22:00:00,4,1,9.81772023809524
2024-01-26,23,6,61.833333333333336,2024-01-26 23:00:00,4,1,5.712694444444445
2024-01-27,0,4,80.5,2024-01-27 00:00:00,5,1,5.866918109668109
2024-01-27,1,5,23.0,2024-01-27 01:00:00,5,1,3.6739356060606063
2024-01-27,2,5,37.0,2024-01-27 02:00:00,5,1,3.042607142857143
2024-01-27,3,1,64.0,2024-01-27 03:00:00,5,1,1.6033750000000004
2024-01-27,5,3,40.66666666666666,2024-01-27 05:00:00,5,1,2.3724166666666666
2024-01-27,6,5,62.0,2024-01-27 06:00:00,5,1,7.04492658730159
2024-01-27,7,11,65.9090909090909,2024-01-27 07:00:00,5,1,6.270392857142857
2024-01-27,8,9,41.22222222222222,2024-01-27 08:00:00,5,1,4.167000000000001
2024-01-27,9,2,84.5,2024-01-27 09:00:00,5,1,4.3683154761904746
2024-01-27,10,7,44.0,2024-01-27 10:00:00,5,1,4.780123015873014
2024-01-27,11,14,59.785714285714285,2024-01-27 11:00:00,5,1,7.67924963924964
2024-01-27,12,5,70.6,2024-01-27 12:00:00,5,1,6.139416666666667
2024-01-27,13,9,43.55555555555556,2024-01-27 13:00:00,5,1,6.866833333333336
2024-01-27,14,2,99.5,2024-01-27 14:00:00,5,1,4.764700396825393
2024-01-27,15,3,40.333333333333336,2024-01-27 15:00:00,5,1,7.570904761904762
2024-01-27,16,3,38.66666666666666,2024-01-27 16:00:00,5,1,3.3522976190476204
2024-01-27,17,5,41.4,2024-01-27 17:00:00,5,1,4.259573412698412
2024-01-27,18,7,66.0,2024-01-27 18:00:00,5,1,8.01952380952381
2024-01-27,19,9,54.44444444444444,2024-01-27 19:00:00,5,1,9.965416666666664
2024-01-27,20,9,80.11111111111111,2024-01-27 20:00:00,5,1,12.160416666666665
2024-01-27,21,8,57.5,2024-01-27 21:00:00,5,1,10.875779761904761
2024-01-27,22,6,44.66666666666666,2024-01-27 22:00:00,5,1,8.613337301587297
2024-01-27,23,6,54.16666666666666,2024-01-27 23:00:00,5,1,4.307126984126985
2024-01-28,0,10,37.5,2024-01-28 00:00:00,6,1,6.441138888888888
2024-01-28,1,4,70.5,2024-01-28 01:00:00,6,1,7.043773809523811
2024-01-28,2,2,52.5,2024-01-28 02:00:00,6,1,3.154296626984127
2024-01-28,3,2,81.5,2024-01-28 03:00:00,6,1,2.238142857142856
2024-01-28,4,1,29.0,2024-01-28 04:00:00,6,1,2.422113095238095
2024-01-28,5,1,30.0,2024-01-28 05:00:00,6,1,1.691428571428572
2024-01-28,6,3,96.33333333333331,2024-01-28 06:00:00,6,1,4.183283730158731
2024-01-28,7,5,44.4,2024-01-28 07:00:00,6,1,4.0961011904761895
2024-01-28,8,7,41.71428571428572,2024-01-28 08:00:00,6,1,7.126011904761904
2024-01-28,9,11,61.63636363636363,2024-01-28 09:00:00,6,1,8.51658333333333
2024-01-28,10,9,74.11111111111111,2024-01-28 10:00:00,6,1,6.30727886002886
2024-01-28,11,7,38.85714285714285,2024-01-28 11:00:00,6,1,5.639452380952382
2024-01-28,12,5,52.4,2024-01-28 12:00:00,6,1,5.83012103174603
2024-01-28,13,9,41.22222222222222,2024-01-28 13:00:00,6,1,6.302214285714283
2024-01-28,14,6,60.5,2024-01-28 14:00:00,6,1,6.165315476190477
2024-01-28,15,4,48.25,2024-01-28 15:00:00,6,1,5.682698412698412
2024-01-28,16,6,46.333333333333336,2024-01-28 16:00:00,6,1,6.236345238095238
2024-01-28,17,6,37.16666666666666,2024-01-28 17:00:00,6,1,4.311319444444445
2024-01-28,18,14,50.0,2024-01-28 18:00:00,6,1,6.148916666666666
2024-01-28,19,11,80.18181818181819,2024-01-28 19:00:00,6,1,9.569476190476193
2024-01-28,20,9,43.888888888888886,2024-01-28 20:00:00,6,1,10.637970238095233
2024-01-28,21,15,61.8,2024-01-28 21:00:00,6,1,14.113680555555554
2024-01-28,22,12,52.583333333333336,2024-01-28 22:00:00,6,1,11.782980158730155
2024-01-28,23,9,40.888888888888886,2024-01-28 23:00:00,6,1,7.3537916666666705
2024-01-29,0,4,45.0,2024-01-29 00:00:00,0,1,5.970008477633479
2024-01-29,1,5,50.0,2024-01-29 01:00:00,0,1,6.067954365079364
2024-01-29,2,2,17.0,2024-01-29 02:00:00,0,1,2.514930194805196
2024-01-29,3,2,77.5,2024-01-29 03:00:00,0,1,2.4133283938283925
2024-01-29,4,3,49.66666666666666,2024-01-29 04:00:00,0,1,2.500893578643579
2024-01-29,5,3,33.0,2024-01-29 05:00:00,0,1,2.475647727272726
2024-01-29,6,6,54.16666666666666,2024-01-29 06:00:00,0,1,4.964654942279944
2024-01-29,7,7,78.85714285714286,2024-01-29 07:00:00,0,1,4.086624819624821
2024-01-29,8,3,19.33333333333333,2024-01-29 08:00:00,0,1,4.4693203463203455
2024-01-29,9,8,63.125,2024-01-29 09:00:00,0,1,5.299207792207793
2024-01-29,10,6,51.833333333333336,2024-01-29 10:00:00,0,1,7.234810966810968
2024-01-29,11,6,44.66666666666666,2024-01-29 11:00:00,0,1,6.542242868242869
2024-01-29,12,6,51.5,2024-01-29 12:00:00,0,1,5.598389249639249
2024-01-29,13,11,66.45454545454545,2024-01-29 13:00:00,0,1,6.7220358946608965
